Lookout
Dag	P	T	Q
530601	5.76072	11.35	5.84011144431272
530602	1.92024	11.25	5.4873530349247
530603	0	9.3	4.97781311025312
530604	3.2004	13.3222993828889	4.70344545850689
530605	0	8.87785493844445	4.62505470086511
530606	0	10.5445216051111	5.84011144431272
530607	0	12.2111882717778	7.44712197596924
530608	56.007	9.98896604955556	7.01597280893944
530609	18.88236	9.9	6.38884674780519
530610	1.92024	13.65	5.99689295959628
530611	0	15.75	5.9185022019545
530612	0.96012	18.6000771606667	5.72252530785005
530613	0	11.933410494	5.13459462553669
530614	0	13.8778549384444	4.86022697379045
530615	0	13.35	4.62505470086511
530616	0	13.15	4.31149167029798
530617	0	14.5	4.31149167029798
530618	0	12.8	3.95873326090996
530619	2.56032	13.3222993828889	3.64517023034284
530620	0	13	3.3708025785966
530621	0	13.35	3.25321644213393
530622	0	12.55	3.09643492685037
530623	0	12.85	2.90045803274591
530624	0	11.15	2.70448113864146
530625	0	11.35	2.58689500217879
530626	0	14.9	2.50850424453701
530627	0	13.6000771606667	2.31252735043255
530628	0	13.5	2.27333197161166
530629	6.4008	12.95	2.23413659279077
530630	0	13.8778549384444	2.19494121396988
530701	0	14.25	2.07735507750721
530702	0	16.3	2.07735507750721
530703	0	15.75	2.03815969868632
530704	0	15.05	1.92057356222365
530705	0	16.7769637774444	1.84218280458186
530706	0	19.2769637774444	1.80298742576097
530707	0	19.65	1.6854012892983
530708	0.64008	18.6	1.60701053165652
530709	0	15.3	1.45022901637296
530710	0	18.65	1.37183825873118
530711	0	18.4	1.2542521222685
530712	0	17.35	1.21505674344761
530713	0	17.6	1.17586136462672
530714	0	16.75	1.09747060698494
530715	0	17.5	1.09747060698494
530716	0	18.2	1.05827522816405
530717	0	18.75	1.01907984934316
530718	0	18	1.01907984934316
530719	0	14.5	0.979884470522268
530720	0	14.8	0.940689091701378
530721	0	18.2	0.940689091701378
530722	0	13.8	0.901493712880487
530723	0	13.75	0.862298334059596
530724	0	13.2	0.862298334059596
530725	0	16.2	0.862298334059596
530726	0	13.75	0.823102955238706
530727	0	15.3	0.783907576417815
530728	0	16.35	0.783907576417815
530729	0	15.3	0.783907576417815
530730	0	14.5	0.783907576417815
530731	0	14.55	0.744712197596924
530801	0	15.8	0.744712197596924
530802	0	17.05	0.744712197596924
530803	0	16.55	0.705516818776033
530804	0.32004	15.95	0.705516818776033
530805	0	18.85	0.705516818776033
530806	0	20.1	0.901493712880487
530807	0	18.25	0.744712197596924
530808	0	19.85	0.705516818776033
530809	0	15.75	0.705516818776033
530810	0	19	0.666321439955143
530811	0	20.3	0.666321439955143
530812	0	20.25	0.666321439955143
530813	0	20.8	0.627126061134252
530814	0	18.4	0.627126061134252
530815	0	15.4	0.627126061134252
530816	0	16.55	0.627126061134252
530817	0	16.6	0.627126061134252
530818	0	16.85	0.587930682313361
530819	0	18.6	0.587930682313361
530820	0	15.95	0.587930682313361
530821	0	15.5	0.587930682313361
530822	0	15.3	0.587930682313361
530823	0	14.75	0.587930682313361
530824	7.36092	11.75	0.627126061134252
530825	5.44068	10.15	0.666321439955143
530826	45.12564	13.25	1.72459666811919
530827	5.44068	15.35	0.940689091701378
530828	3.2004	14.35	0.862298334059596
530829	20.48256	13.85	1.09747060698494
530830	0	12.25	0.783907576417815
530831	0	11.9	0.705516818776033
530901	0	17.3	0.666321439955143
530902	0	18.1	0.666321439955143
530903	0	17.95	0.627126061134252
530904	0	18.75	0.587930682313361
530905	0	19.25	0.587930682313361
530906	0	21	0.587930682313361
530907	0	19.85	0.587930682313361
530908	0	18.55	0.587930682313361
530909	0	16.6	0.54873530349247
530910	0	19.75	0.54873530349247
530911	0	17.35	0.54873530349247
530912	0	17.55	0.50953992467158
530913	0	16.65	0.50953992467158
530914	0	18.4	0.50953992467158
530915	0	17.35	0.50953992467158
530916	0	13.1	0.50953992467158
530917	0	11.45	0.50953992467158
530918	0	16.15	0.50953992467158
530919	0	15.3	0.50953992467158
530920	0	16.9	0.50953992467158
530921	0	12.4	0.470344545850689
530922	0	14	0.470344545850689
530923	0	14.65	0.50953992467158
530924	0	13.3	0.470344545850689
530925	0	11.45	0.470344545850689
530926	0	11.45	0.470344545850689
530927	0	13.05	0.470344545850689
530928	11.2014	11.2	0.627126061134252
530929	0	9.55	0.50953992467158
530930	0	10.05	0.627126061134252
531001	0	7.05	1.13666598580583
531002	0	8.75	0.862298334059596
531003	0	7.73488073622222	0.666321439955143
531004	0	11	0.587930682313361
531005	0	12.05	0.54873530349247
531006	0	12.75	0.54873530349247
531007	0	13	0.50953992467158
531008	0	10.8	0.50953992467158
531009	0	11.5	0.50953992467158
531010	0	11.6237696251111	0.862298334059596
531011	0	11.8	0.705516818776033
531012	0	8.85	0.587930682313361
531013	0	10.75	0.54873530349247
531014	0	11.75	0.54873530349247
531015	0	10.2348807362222	0.54873530349247
531016	0	8.5	0.50953992467158
531017	0	9	0.587930682313361
531018	0	9.40154740288889	2.07735507750721
531019	55.68696	8.2	1.37183825873118
531020	3.84048	9.12376962511111	1.01907984934316
531021	0	6.90154740288889	0.862298334059596
531022	0	5.512658514	0.783907576417815
531023	0	6.90154740288889	0.705516818776033
531024	0	7.17932518066667	0.666321439955143
531025	0	4.67932518066667	0.627126061134252
531026	0	7.17932518066667	0.627126061134252
531027	0	9.12376962511111	0.587930682313361
531028	0	10.512658514	0.587930682313361
531029	0	11.3459918473333	0.587930682313361
531030	0	7.45710295844444	0.54873530349247
531031	0	8.56821406955556	0.54873530349247
531101	13.76172	10.6473217244444	0.587930682313361
531102	0	6.2	0.587930682313361
531103	0	6	0.54873530349247
531104	0	6.20287728	0.54873530349247
531105	0	7.59176616888889	0.587930682313361
531106	38.4048	8.14732172444445	2.43011348689523
531107	0	6.20287728	1.88137818340276
531108	0	8.70287728	1.2542521222685
531109	0	8.70287728	1.09747060698494
531110	0	7.03621061333333	1.01907984934316
531111	12.8016	7.5	0.940689091701378
531112	0	7.85	0.940689091701378
531113	0	8.7	0.823102955238706
531114	0	9	0.823102955238706
531115	0	9.5	0.862298334059596
531116	48.64608	6.35	2.31252735043255
531117	18.56232	1.6	2.62609038099968
531118	0.96012	2.4	2.07735507750721
531119	17.28216	3.42509950222222	2.50850424453701
531120	0.96012	4.75	2.70448113864146
531121	0	7.8	7.56470811243191
531122	174.74184	6.48065505777778	72.119497030439
531123	72.009	8.1	52.5218076199936
531124	14.4018	8.14732172444444	25.9081454006088
531125	0.32004	9.6	15.6781515283563
531126	0	8.98065505777778	10.6611430392823
531127	18.56232	7.85	9.83804008404358
531128	0.64008	4.55	7.64309887007369
531129	0	6.20287728	6.27126061134252
531130	13.12164	4	6.27126061134252
531201	15.04188	4.45	6.58482364190964
531202	0	5	8.54459258295418
531203	72.64908	5.27200260311111	13.7183825873118
531204	24.32304	3.60533593644444	14.5806809213714
531205	0	2.21644704755556	12.4641304650433
531206	0	4.43866926977778	19.8328616833707
531207	100.8126	1.35	13.4048195567446
531208	59.52744	0.827558158666667	12.6993027379686
531209	24.32304	3.32755815866667	29.9060740403396
531210	28.8036	2.910891492	26.6528575982057
531211	0	1.1	16.5404498624159
531212	13.76172	5.27200260311111	17.6379204694008
531213	0	1.75	15.3645884977892
531214	0	1.7	12.7384981167895
531215	0	5.27200260311111	11.131487585133
531216	0	5.54978038088889	10.1907984934316
531217	0	3.04978038088889	9.83804008404358
531218	14.08176	5.5	10.8963153122076
531219	83.2104	9.9	43.5068704911887
531220	45.44568	4.75	42.7229629147709
531221	10.24128	5.82755815866667	25.476996233579
531222	0	3.55	16.5404498624159
531223	0	-0.4	11.5234413733419
531224	0	1.15	8.8973509923422
531225	0	-0.6	7.13355894540211
531226	0	-0.65	6.3496513689843
531227	13.76172	1.1	5.80091606549183
531228	5.12064	3.15	5.17379000435758
531229	0	4.29978038088889	4.664250079686
531230	0	1.75	4.27229629147709
531231	0	2.49422482533333	3.99792863973086
540101	0	3.886787477	3.99792863973086
540102	0	1.4	3.84114712444729
540103	0	2.2	3.91953788208907
540104	64.96812	3.25	11.9153951615508
540105	0	4.72012081033333	12.7384981167895
540106	0	6.386787477	9.60286781111823
540107	0	4.44234303255556	8.42700644649151
540108	0	4.44234303255556	7.76068500653637
540109	0	4.99789858811111	6.97677743011855
540110	0	4.72012081033333	6.3496513689843
540111	0	1.10900969922222	5.60493917138738
540112	0	-1.113212523	4.97781311025312
540113	28.48356	-0.974323634111111	4.50746856440244
540114	30.72384	2.15	5.25218076199936
540115	45.44568	0.35	6.07528371723807
540116	0	0.553454143666667	8.58378796177507
540117	0	0.831231921444444	8.42700644649151
540118	93.45168	0.85	6.58482364190964
540119	0	0.85	5.40896227728292
540120	0	-5	4.58585932204422
540121	7.36092	-2.25	4.35068704911887
540122	0	4.72012081033333	11.837004403909
540123	0	3.60900969922222	13.0128657685357
540124	0	1.66456525477778	9.25010940173021
540125	121.6152	-4.5	7.36873121832746
540126	31.04388	-3.75	6.46723750544697
540127	82.25028	-0.00210141188888896	10.9355106910285
540128	28.48356	1.94234303255556	27.8287189628324
540129	17.28216	2.95	23.9875718383851
540130	0	4.72012081033333	19.4017125163409
540131	0	6.386787477	15.3645884977892
540201	32.004	2.8	14.1103363755207
540202	0	2.55	14.1103363755207
540203	0	3.3	14.2671178908042
540204	0	2.3	13.9535548602371
540205	0	4.78437446666667	13.287233420282
540206	0	3.67326335555556	12.6209119803268
540207	0	3.95104113333333	12.4641304650433
540208	0	6.72881891111111	12.189762813297
540209	0	-0.65	11.6410275098046
540210	0	3	10.3083846298943
540211	16.96212	-0.15	9.60286781111823
540212	17.92224	4.78437446666667	12.189762813297
540213	8.32104	6.17326335555556	13.4048195567446
540214	0	5.6177078	11.131487585133
540215	0.96012	2.56215224444444	9.25010940173021
540216	0.32004	4.3	7.76068500653637
540217	3.84048	4.08993002222222	7.52551273361102
540218	22.72284	1.1	6.85919129365588
540219	17.28216	3.25	7.05516818776033
540220	0	4.5	14.7766578154758
540221	0	4.78437446666667	20.3815969868632
540222	64.008	2.83993002222222	15.5213700130727
540223	0	6.45104113333333	11.6410275098046
540224	0	5.65	9.83804008404358
540225	7.68096	6.9	8.66217871941685
540226	1.28016	2.65	7.83907576417815
540227	0	1.72881891111111	6.74160515719321
540228	0	4.50659668888889	6.07528371723807
540301	0	3.9	5.33057151964114
540302	0	4.9	4.82103159496956
540303	0	5.25	4.35068704911887
540304	0	6.8	3.99792863973086
540305	0	5.75	3.68436560916373
540306	0	3.79221603211111	3.56677947270106
540307	0	1.29221603211111	3.48838871505928
540308	39.68496	3.23666047655556	8.93654637116309
540309	25.6032	5	13.9535548602371
540310	15.68196	0.35	12.6209119803268
540311	2.88036	-0.7	9.36769553819289
540312	0	0.25	7.44712197596924
540313	0	3.35	6.3496513689843
540314	0	5.2	5.52654841374559
540315	0.32004	2.25	5.17379000435758
540316	12.8016	6.01443825433333	4.82103159496956
540317	0	3.79221603211111	4.27229629147709
540318	0	0.181104921	3.91953788208907
540319	0	4.90332714322222	3.64517023034284
540320	10.56132	2.12554936544444	3.3708025785966
540321	0	3.51443825433333	3.05723954802948
540322	0	5.75	2.82206727510413
540323	0	4.45	2.70448113864146
540324	0	3.85	2.58689500217879
540325	0	3.9	2.43011348689523
540326	0	5.73666047655556	2.31252735043255
540327	0	4.34777158766667	3.76275636680551
540328	0	1.84777158766667	4.42907780676065
540329	52.8066	2.8	3.56677947270106
540330	0	3.15	2.9788487903877
540331	0	-0.6	2.62609038099968
540401	0	5.85	2.35172272925344
540402	0	4.25	2.31252735043255
540403	0	7.6	4.46827318558154
540404	0	8.74711321577778	9.60286781111823
540405	89.93124	6.55	13.287233420282
540406	7.68096	4.25	11.3666598580583
540407	1.6002	6.7	9.01493712880487
540408	15.04188	4	8.66217871941685
540409	6.4008	3.75	7.95666190064082
540410	0	7.55	6.85919129365588
540411	0	11.9	6.07528371723807
540412	0	12.35	6.19286985370074
540413	30.08376	11.15	11.131487585133
540414	0	9	10.3083846298943
540415	0	11.9	8.42700644649151
540416	0	13.8	7.83907576417815
540417	0	15.4137798824444	8.42700644649151
540418	0	11.2471132157778	7.83907576417815
540419	0	7	6.66321439955143
540420	0	10.6	5.60493917138738
540421	0	9.65	4.97781311025312
540422	0	10.9	4.89942235261134
540423	0	8.85	4.74264083732778
540424	0	8.15	4.42907780676065
540425	0	7.91377988244444	4.03712401855175
540426	0	9.30266877133333	3.84114712444729
540427	9.6012	8.35	4.03712401855175
540428	0	5.5	3.64517023034284
540429	0	4.1	3.17482568449215
540430	1.6002	1.5	2.82206727510413
540501	0	7.1	2.46930886571612
540502	0	9.3	2.35172272925344
540503	0.32004	13.95	2.43011348689523
540504	0	8.9	2.62609038099968
540505	0	12.35	2.62609038099968
540506	0	13.35	2.74367651746235
540507	0	15.85	3.3708025785966
540508	0	17.05	3.99792863973086
540509	0	16.8366911657778	3.84114712444729
540510	0	14.45	3.56677947270106
540511	4.48056	9.4	3.48838871505928
540512	0	11.05	2.93965341156681
540513	0	10.7	2.70448113864146
540514	0	14.1	2.74367651746235
540515	0	15.1	3.05723954802948
540516	0	13.4	3.05723954802948
540517	0	17.45	3.09643492685037
540518	0	17.35	3.09643492685037
540519	0	15.25	2.70448113864146
540520	0	9.9	2.31252735043255
540521	0.32004	9.45	1.99896431986543
540522	0	11	1.72459666811919
540523	0	14.5	1.6854012892983
540524	0	10.4	1.6854012892983
540525	0	7.1	1.72459666811919
540526	43.84548	7.39224672133333	2.82206727510413
540527	2.56032	10	2.23413659279077
540528	0	9.35	1.99896431986543
540529	0	11.1422467213333	2.03815969868632
540530	0	11.25	2.27333197161166
540531	44.8056	11.1422467213333	3.72356098798462
540601	0	9.5	3.84114712444729
540602	0	13.05	2.9788487903877
540603	0.96012	10.55	2.62609038099968
540604	18.24228	9.15	2.82206727510413
540605	0	8.65	2.82206727510413
540606	0	8.4	2.62609038099968
540607	0	11.6	2.5476996233579
540608	20.48256	11.2389660495556	3.29241182095482
540609	4.16052	7.05	3.76275636680551
540610	0.96012	8.6	3.76275636680551
540611	0	10.25	3.56677947270106
540612	0	12	4.19390553383531
540613	17.6022	9.9	4.27229629147709
540614	3.2004	11.75	4.03712401855175
540615	38.4048	12.3500771606667	7.56470811243191
540616	7.36092	8.1	7.05516818776033
540617	4.8006	10.5	6.07528371723807
540618	0	10.9	4.97781311025312
540619	0	10.45	4.27229629147709
540620	0	16.7	3.91953788208907
540621	0	16.1	3.3708025785966
540622	0	15.5	2.86126265392502
540623	0	14.5	2.5476996233579
540624	0	15.25	2.31252735043255
540625	0	15.5	2.07735507750721
540626	0	13.05	1.88137818340276
540627	14.08176	10.65	1.88137818340276
540628	0	15	1.72459666811919
540629	0	16.35	1.56781515283563
540630	8.001	11.15	1.56781515283563
540701	3.84048	11.7	1.48942439519385
540702	0	12.0547415552222	1.37183825873118
540703	0	15.3880748885556	1.2542521222685
540704	0	16.4991859996667	1.21505674344761
540705	0	19.5547415552222	1.13666598580583
540706	0	15.25	1.09747060698494
540707	0	13.9	1.05827522816405
540708	0	14.6	1.01907984934316
540709	8.001	13.55	1.17586136462672
540710	0	14.85	1.09747060698494
540711	0	16.7	1.05827522816405
540712	0	16.55	0.979884470522268
540713	0	18.35	0.940689091701378
540714	0	17.5	0.901493712880487
540715	0	17.25	0.862298334059596
540716	0	16.75	0.862298334059596
540717	0	16.3	0.823102955238706
540718	0	16.3	0.823102955238706
540719	0	16.15	0.783907576417815
540720	0	12.2	0.783907576417815
540721	0	13.05	0.783907576417815
540722	0	15.35	0.783907576417815
540723	0	16.85	0.744712197596924
540724	0	15	0.744712197596924
540725	0	15.3	0.744712197596924
540726	0	15.05	0.705516818776033
540727	0	14	0.705516818776033
540728	0	13.05	0.705516818776033
540729	0	15.3	0.705516818776033
540730	0	15.6	0.705516818776033
540731	0	16.35	0.666321439955143
540801	0	18.6852914386667	0.666321439955143
540802	0	15.25	0.666321439955143
540803	0	14.9	0.627126061134252
540804	0	12.65	0.627126061134252
540805	0	16.7408469942222	0.627126061134252
540806	0	14.8	0.627126061134252
540807	0	15.8	0.627126061134252
540808	0	13.95	0.627126061134252
540809	0	15.75	0.627126061134252
540810	0	14.3	0.587930682313361
540811	0	14.3	0.587930682313361
540812	0	12.4	0.587930682313361
540813	0.32004	12.75	0.587930682313361
540814	0.32004	14.05	0.627126061134252
540815	7.04088	12.5	0.627126061134252
540816	0	14.7	0.627126061134252
540817	0	13.75	0.587930682313361
540818	0	14.25	0.587930682313361
540819	8.32104	15.1	0.627126061134252
540820	4.16052	15.0741803275556	0.666321439955143
540821	2.56032	15.95	0.666321439955143
540822	0	17.75	0.627126061134252
540823	0	10.25	0.587930682313361
540824	3.2004	9.15	0.587930682313361
540825	3.84048	9.65	0.627126061134252
540826	1.92024	13.05	0.627126061134252
540827	0.96012	12.85	0.627126061134252
540828	0	16.95	0.587930682313361
540829	0	16.75	0.54873530349247
540830	0	14.35	0.54873530349247
540831	6.08076	17.75	0.587930682313361
540901	0	15.55	0.54873530349247
540902	0.96012	11.55	0.54873530349247
540903	0	14.05	0.54873530349247
540904	0	8.1	0.54873530349247
540905	0	10.8868648267778	0.54873530349247
540906	0	12.5535314934444	0.50953992467158
540907	0	16.1646426045556	0.50953992467158
540908	0	12.5535314934444	0.50953992467158
540909	0	14.2201981601111	0.50953992467158
540910	0	16.1646426045556	0.54873530349247
540911	0	15.5	0.627126061134252
